0.010000 0.015050 0.000115 0.961540 0.136590 0.159560
0.011000 0.015700 0.000107 1.020000 0.139070 0.164020
0.012000 0.016310 0.000100 1.080000 0.141280 0.168070
0.013000 0.016890 0.000094 1.140000 0.143260 0.171780
0.014000 0.017420 0.000089 1.200000 0.145070 0.175200
0.015000 0.017930 0.000085 1.260000 0.146710 0.178380
0.016000 0.018410 0.000080 1.310000 0.148230 0.181340
0.017000 0.018860 0.000077 1.360000 0.149630 0.184110
0.018000 0.019280 0.000073 1.410000 0.150940 0.186730
0.020000 0.020060 0.000068 1.510000 0.153610 0.191530
0.022500 0.020920 0.000062 1.630000 0.156730 0.196890
0.025000 0.021670 0.000057 1.750000 0.159490 0.201690
0.027500 0.022310 0.000053 1.860000 0.161960 0.206040
0.030000 0.022870 0.000049 1.970000 0.164210 0.210040
0.032500 0.023350 0.000046 2.080000 0.166280 0.213740
0.035000 0.023760 0.000043 2.180000 0.168210 0.217200
0.037500 0.024110 0.000041 2.290000 0.170020 0.220460
0.040000 0.024400 0.000039 2.390000 0.171740 0.223540
0.045000 0.024820 0.000035 2.590000 0.176070 0.229280
0.050000 0.025080 0.000032 2.790000 0.180080 0.234580
0.055000 0.025200 0.000030 2.990000 0.183880 0.239550
0.060000 0.025210 0.000028 3.180000 0.187510 0.244260
0.065000 0.025130 0.000026 3.380000 0.191020 0.248770
0.070000 0.024970 0.000024 3.580000 0.194450 0.253130
0.080000 0.024480 0.000022 3.980000 0.205130 0.261540
0.090000 0.023850 0.000020 4.400000 0.215620 0.269690
0.100000 0.023120 0.000018 4.820000 0.226070 0.277740
0.110000 0.022360 0.000017 5.260000 0.236630 0.285780
0.120000 0.021580 0.000016 5.710000 0.247350 0.293910
0.130000 0.020810 0.000015 6.180000 0.258320 0.302160
0.140000 0.020070 0.000014 6.670000 0.269560 0.310610
0.150000 0.019350 0.000013 7.180000 0.281100 0.319270
0.160000 0.018670 0.000012 7.700000 0.292970 0.328200
0.170000 0.018020 0.000012 8.250000 0.305170 0.337400
0.180000 0.017410 0.000011 8.810000 0.317710 0.346910
0.200000 0.016290 0.000010 10.000000 0.363620 0.366920
0.225000 0.015070 0.000009 11.590000 0.433020 0.393910
0.250000 0.014030 0.000008 13.310000 0.501730 0.423230
0.275000 0.013120 0.000008 15.150000 0.570600 0.454940
0.300000 0.012340 0.000007 17.110000 0.640060 0.489090
0.325000 0.011650 0.000007 19.190000 0.710330 0.525670
0.350000 0.011040 0.000006 21.390000 0.781540 0.564660
0.375000 0.010500 0.000006 23.710000 0.853740 0.606020
0.400000 0.010020 0.000006 26.140000 0.926980 0.649720
0.450000 0.009196 0.000005 31.350000 1.200000 0.743930
0.500000 0.008512 0.000005 36.990000 1.450000 0.846890
0.550000 0.007937 0.000004 43.070000 1.700000 0.958220
0.600000 0.007444 0.000004 49.570000 1.940000 1.080000
0.650000 0.007017 0.000004 56.480000 2.190000 1.200000
0.700000 0.006642 0.000003 63.800000 2.440000 1.340000
0.800000 0.006014 0.000003 79.600000 3.330000 1.630000
0.900000 0.005507 0.000003 96.970000 4.170000 1.950000
1.000000 0.005086 0.000002 115.850000 4.980000 2.290000
1.100000 0.004740 0.000002 136.200000 5.780000 2.660000
1.200000 0.004398 0.000002 158.090000 6.590000 3.060000
1.300000 0.004127 0.000002 181.540000 7.420000 3.480000
1.400000 0.003895 0.000002 206.460000 8.250000 3.930000
1.500000 0.003690 0.000002 232.810000 9.090000 4.410000
1.600000 0.003508 0.000002 260.590000 9.950000 4.900000
1.700000 0.003344 0.000002 289.760000 10.820000 5.430000
1.800000 0.003197 0.000001 320.310000 11.700000 5.970000
2.000000 0.002942 0.000001 385.490000 14.990000 7.130000
2.250000 0.002680 0.000001 474.470000 19.690000 8.710000
2.500000 0.002464 0.000001 571.690000 24.130000 10.420000
2.750000 0.002284 0.000001 677.000000 28.490000 12.270000
3.000000 0.002130 0.000001 790.270000 32.820000 14.250000
3.250000 0.001997 0.000001 911.410000 37.180000 16.360000
3.500000 0.001881 0.000001 1040.000000 41.570000 18.600000
3.750000 0.001779 0.000001 1180.000000 46.010000 20.960000
4.000000 0.001688 0.000001 1320.000000 50.510000 23.450000
4.500000 0.001533 0.000001 1630.000000 67.290000 28.790000
5.000000 0.001407 0.000001 1970.000000 83.090000 34.620000
5.500000 0.001301 0.000001 2340.000000 98.550000 40.920000
6.000000 0.001211 0.000000 2740.000000 113.920000 47.690000
6.500000 0.001134 0.000000 3170.000000 129.360000 54.910000
7.000000 0.001066 0.000000 3620.000000 144.950000 62.590000
8.000000 0.000955 0.000000 4610.000000 202.520000 79.270000
9.000000 0.000866 0.000000 5710.000000 256.320000 97.700000
10.000000 0.000793 0.000000 6920.000000 308.970000 117.840000
11.000000 0.000732 0.000000 8230.000000 361.540000 139.650000
12.000000 0.000681 0.000000 9640.000000 414.500000 163.110000
13.000000 0.000637 0.000000 11160.000000 468.130000 188.180000
14.000000 0.000599 0.000000 12780.000000 522.570000 214.850000
15.000000 0.000566 0.000000 14490.000000 577.910000 243.090000
16.000000 0.000536 0.000000 16310.000000 634.170000 272.870000
17.000000 0.000509 0.000000 18220.000000 691.390000 304.190000
18.000000 0.000486 0.000000 20230.000000 749.570000 337.010000
20.000000 0.000445 0.000000 24530.000000 969.290000 407.160000
22.500000 0.000403 0.000000 30440.000000 1280.000000 503.040000
25.000000 0.000369 0.000000 36910.000000 1580.000000 607.830000
27.500000 0.000341 0.000000 43950.000000 1880.000000 721.300000
30.000000 0.000317 0.000000 51550.000000 2170.000000 843.260000
32.500000 0.000297 0.000000 59680.000000 2460.000000 973.530000
35.000000 0.000280 0.000000 68360.000000 2760.000000 1110.000000
37.500000 0.000264 0.000000 77560.000000 3060.000000 1260.000000
40.000000 0.000250 0.000000 87270.000000 3360.000000 1410.000000
45.000000 0.000227 0.000000 108220.000000 4490.000000 1740.000000
50.000000 0.000209 0.000000 131150.000000 5560.000000 2110.000000
55.000000 0.000193 0.000000 156030.000000 6600.000000 2490.000000
60.000000 0.000180 0.000000 182800.000000 7620.000000 2910.000000
65.000000 0.000169 0.000000 211420.000000 8650.000000 3360.000000
70.000000 0.000160 0.000000 241850.000000 9690.000000 3830.000000
80.000000 0.000144 0.000000 307880.000000 13500.000000 4840.000000
90.000000 0.000131 0.000000 380700.000000 17020.000000 5960.000000
100.000000 0.000121 0.000000 460030.000000 20430.000000 7160.000000
110.000000 0.000113 0.000000 545610.000000 23800.000000 8450.000000
120.000000 0.000106 0.000000 637200.000000 27150.000000 9820.000000
130.000000 0.000100 0.000000 734590.000000 30500.000000 11270.000000
140.000000 0.000095 0.000000 837570.000000 33860.000000 12790.000000
150.000000 0.000090 0.000000 945950.000000 37240.000000 14380.000000
160.000000 0.000086 0.000000 1060000.000000 40630.000000 16030.000000
170.000000 0.000083 0.000000 1180000.000000 44030.000000 17750.000000
180.000000 0.000079 0.000000 1300000.000000 47450.000000 19530.000000
200.000000 0.000074 0.000000 1560000.000000 60250.000000 23260.000000
225.000000 0.000069 0.000000 1910000.000000 78210.000000 28220.000000
250.000000 0.000064 0.000000 2290000.000000 94770.000000 33460.000000
275.000000 0.000061 0.000000 2690000.000000 110550.000000 38960.000000
300.000000 0.000058 0.000000 3110000.000000 125820.000000 44690.000000
325.000000 0.000055 0.000000 3550000.000000 140710.000000 50620.000000
350.000000 0.000053 0.000000 4010000.000000 155310.000000 56720.000000
375.000000 0.000051 0.000000 4490000.000000 169660.000000 62990.000000
400.000000 0.000050 0.000000 4990000.000000 183800.000000 69400.000000
